TickerSymbol,Date,Price_1T,Price_2T
ANF,2011-12-05,47.7319999694824,45.4625005722046
ANF,2011-12-12,49.673999786377,47.7319999694824
ANF,2011-12-19,47.3099990844727,49.673999786377
ANF,2011-12-26,47.9799995422363,47.3099990844727
ANF,2012-01-02,48.6875009536743,47.9799995422363
ANF,2012-01-09,46.7374992370605,48.6875009536743
ANF,2012-01-16,45.1160003662109,46.7374992370605
ANF,2012-01-23,46.1625003814697,45.1160003662109
ANF,2012-01-30,45.9699996948242,46.1625003814697
ANF,2012-02-06,44.0959999084473,45.9699996948242
ANF,2012-02-13,44.8699996948242,44.0959999084473
ANF,2012-02-20,46.9059997558594,44.8699996948242
ANF,2012-02-27,48.0074996948242,46.9059997558594
ANF,2012-03-05,47.4440002441406,48.0074996948242
ANF,2012-03-12,49.0919998168945,47.4440002441406
ANF,2012-03-19,52.25,49.0919998168945
ANF,2012-03-26,52.1060005187988,52.25
ANF,2012-04-02,50.2400001525879,52.1060005187988
ANF,2012-04-09,50.8524990081787,50.2400001525879
ANF,2012-04-16,47.7599998474121,50.8524990081787
ANF,2012-04-23,48.0959999084473,47.7599998474121
ANF,2012-04-30,49.1740005493164,48.0959999084473
ANF,2012-05-07,51.8980003356934,49.1740005493164
ANF,2012-05-14,47.3419998168945,51.8980003356934
ANF,2012-05-21,40.65,47.3419998168945
ANF,2012-05-28,35.7860000610352,40.65
ANF,2012-06-04,33.8599996566772,35.7860000610352
ANF,2012-06-11,32.2240001678467,33.8599996566772
ANF,2012-06-18,31.0840003967285,32.2240001678467
ANF,2012-06-25,31.4399993896484,31.0840003967285
ANF,2012-07-02,31.2439998626709,31.4399993896484
ANF,2012-07-09,34.2074995040894,31.2439998626709
ANF,2012-07-16,33.7519996643066,34.2074995040894
ANF,2012-07-23,35.7879997253418,33.7519996643066
ANF,2012-07-30,35.7779991149902,35.7879997253418
ANF,2012-08-06,32.3279998779297,35.7779991149902
ANF,2012-08-13,30.9999996185303,32.3279998779297
ANF,2012-08-20,34.2740005493164,30.9999996185303
ANF,2012-08-27,36.2599990844727,34.2740005493164
ANF,2012-09-03,36.0220001220703,36.2599990844727
ANF,2012-09-10,35.5425004959106,36.0220001220703
ANF,2012-09-17,37.6700004577637,35.5425004959106
ANF,2012-09-24,38.1380004882812,37.6700004577637
ANF,2012-10-01,34.623999786377,38.1380004882812
ANF,2012-10-08,32.7480003356934,34.623999786377
ANF,2012-10-15,33.2619995117187,32.7480003356934
ANF,2012-10-22,32.3959999084473,33.2619995117187
ANF,2012-10-29,31.0020000457764,32.3959999084473
ANF,2012-11-05,32.1966660817464,31.0020000457764
ANF,2012-11-12,32.7900001525879,32.1966660817464
ANF,2012-11-19,37.4119995117187,32.7900001525879
ANF,2012-11-26,43.9350004196167,37.4119995117187
ANF,2012-12-03,45.376000213623,43.9350004196167
ANF,2012-12-10,45.6080001831055,45.376000213623
ANF,2012-12-17,46.9,45.6080001831055
ANF,2012-12-24,47.9819999694824,46.9
ANF,2012-12-31,46.1149988174438,47.9819999694824
ANF,2013-01-07,47.5125007629395,46.1149988174438
ANF,2013-01-14,47.8,47.5125007629395
ANF,2013-01-21,49.8319999694824,47.8
ANF,2013-01-28,49.7249994277954,49.8319999694824
ANF,2013-02-04,50.3800003051758,49.7249994277954
ANF,2013-02-11,50.7339996337891,50.3800003051758
ANF,2013-02-18,50.7380004882813,50.7339996337891
ANF,2013-02-25,49.7049999237061,50.7380004882813
ANF,2013-03-04,45.9860000610352,49.7049999237061
ANF,2013-03-11,47.2999992370605,45.9860000610352
ANF,2013-03-18,49.0940002441406,47.2999992370605
ANF,2013-03-25,46.9699996948242,49.0940002441406
ANF,2013-04-01,46.0299997329712,46.9699996948242
ANF,2013-04-08,47.0299995422363,46.0299997329712
ANF,2013-04-15,48.9640007019043,47.0299995422363
ANF,2013-04-22,46.7779991149902,48.9640007019043
ANF,2013-04-29,47.1679992675781,46.7779991149902
ANF,2013-05-06,49.2540000915527,47.1679992675781
ANF,2013-05-13,52.1459999084473,49.2540000915527
ANF,2013-05-20,53.6779998779297,52.1459999084473
ANF,2013-05-27,53.423999786377,53.6779998779297
ANF,2013-06-03,49.8975009918213,53.423999786377
ANF,2013-06-10,50.0640007019043,49.8975009918213
ANF,2013-06-17,49.7720001220703,50.0640007019043
ANF,2013-06-24,47.7660003662109,49.7720001220703
ANF,2013-07-01,44.4119995117187,47.7660003662109
ANF,2013-07-08,47.727499961853,44.4119995117187
ANF,2013-07-15,50.7679992675781,47.727499961853
ANF,2013-07-22,50.1120002746582,50.7679992675781
ANF,2013-07-29,49.3440002441406,50.1120002746582
ANF,2013-08-05,50.3659996032715,49.3440002441406
ANF,2013-08-12,49.5399993896484,50.3659996032715
ANF,2013-08-19,49.6439994812012,49.5399993896484
ANF,2013-08-26,44.0939994812012,49.6439994812012
ANF,2013-09-02,36.2360000610352,44.0939994812012
ANF,2013-09-09,35.5924997329712,36.2360000610352
ANF,2013-09-16,37.1699996948242,35.5924997329712
ANF,2013-09-23,38.1380004882812,37.1699996948242
ANF,2013-09-30,36.8759994506836,38.1380004882812
ANF,2013-10-07,35.5099990844727,36.8759994506836
ANF,2013-10-14,33.8680000305176,35.5099990844727
ANF,2013-10-21,34.3900001525879,33.8680000305176
ANF,2013-10-28,35.2460006713867,34.3900001525879
ANF,2013-11-04,37.1,35.2460006713867
ANF,2013-11-11,35.4040000915527,37.1
ANF,2013-11-18,34.6939994812012,35.4040000915527
ANF,2013-11-25,34.8280006408691,34.6939994812012
ANF,2013-12-02,34.1349992752075,34.8280006408691
ANF,2013-12-09,35.1879997253418,34.1349992752075
ANF,2013-12-16,33.0879993438721,35.1879997253418
ANF,2013-12-23,32.1079998016357,33.0879993438721
ANF,2013-12-30,33.4275007247925,32.1079998016357
ANF,2014-01-06,32.7249994277954,33.4275007247925
ANF,2014-01-13,33.781999206543,32.7249994277954
ANF,2014-01-20,35.7900001525879,33.781999206543
ANF,2014-01-27,35.1975002288818,35.7900001525879
ANF,2014-02-03,35.5160003662109,35.1975002288818
ANF,2014-02-10,33.6860008239746,35.5160003662109
ANF,2014-02-17,34.1360008239746,33.6860008239746
ANF,2014-02-24,34.5799999237061,34.1360008239746
ANF,2014-03-03,37.992000579834,34.5799999237061
ANF,2014-03-10,40.9800003051758,37.992000579834
ANF,2014-03-17,39.826000213623,40.9800003051758
ANF,2014-03-24,39.4200004577637,39.826000213623
ANF,2014-03-31,38.4699996948242,39.4200004577637
ANF,2014-04-07,39.0419990539551,38.4699996948242
ANF,2014-04-14,36.7700004577637,39.0419990539551
ANF,2014-04-21,35.7224998474121,36.7700004577637
ANF,2014-04-28,36.8459999084473,35.7224998474121
ANF,2014-05-05,37.2619995117187,36.8459999084473
ANF,2014-05-12,36.7800003051758,37.2619995117187
ANF,2014-05-19,38.0520004272461,36.7800003051758
ANF,2014-05-26,37.323999786377,38.0520004272461
ANF,2014-06-02,36.7324991226196,37.323999786377
ANF,2014-06-09,38.9400001525879,36.7324991226196
ANF,2014-06-16,40.9660003662109,38.9400001525879
ANF,2014-06-23,42.6120002746582,40.9660003662109
ANF,2014-06-30,42.8940010070801,42.6120002746582
ANF,2014-07-07,43.1100006103516,42.8940010070801
ANF,2014-07-14,42.0220001220703,43.1100006103516
ANF,2014-07-21,40.5059997558594,42.0220001220703
ANF,2014-07-28,38.6459999084473,40.5059997558594
ANF,2014-08-04,38.7120002746582,38.6459999084473
ANF,2014-08-11,40.6099998474121,38.7120002746582
ANF,2014-08-18,41.2040000915527,40.6099998474121
ANF,2014-08-25,43.0839996337891,41.2040000915527
ANF,2014-09-01,43.25,43.0839996337891
ANF,2014-09-08,41.417498588562,43.25
ANF,2014-09-15,41.0559989929199,41.417498588562
ANF,2014-09-22,40.9040008544922,41.0559989929199
ANF,2014-09-29,37.8520004272461,40.9040008544922
ANF,2014-10-06,35.8580009460449,37.8520004272461
ANF,2014-10-13,34.25,35.8580009460449
ANF,2014-10-20,33.9740005493164,34.25
ANF,2014-10-27,32.9700000762939,33.9740005493164
ANF,2014-11-03,33.2020004272461,32.9700000762939
ANF,2014-11-10,32.8419998168945,33.2020004272461
ANF,2014-11-17,28.9819999694824,32.8419998168945
ANF,2014-11-24,29.2800003051758,28.9819999694824
ANF,2014-12-01,29.3400001525879,29.2800003051758
ANF,2014-12-08,27.9979999542236,29.3400001525879
ANF,2014-12-15,27.6319999694824,27.9979999542236
ANF,2014-12-22,27.4240001678467,27.6319999694824
ANF,2014-12-29,27.9999995231628,27.4240001678467
ANF,2015-01-05,28.6675000190735,27.9999995231628
ANF,2015-01-12,28.7560001373291,28.6675000190735
ANF,2015-01-19,27.7220001220703,28.7560001373291
ANF,2015-01-26,26.5250000953674,27.7220001220703
ANF,2015-02-02,26.3800003051758,26.5250000953674
ANF,2015-02-09,25.6420001983643,26.3800003051758
ANF,2015-02-16,24.8420001983643,25.6420001983643
ANF,2015-02-23,25.7874999046326,24.8420001983643
ANF,2015-03-02,24.996000289917,25.7874999046326
ANF,2015-03-09,21.8119998931885,24.996000289917
ANF,2015-03-16,21.0399997711182,21.8119998931885
ANF,2015-03-23,21.02200050354,21.0399997711182
ANF,2015-03-30,22.1339996337891,21.02200050354
ANF,2015-04-06,22.0875000953674,22.1339996337891
ANF,2015-04-13,21.9840000152588,22.0875000953674
ANF,2015-04-20,22.1920001983643,21.9840000152588
ANF,2015-04-27,22.45,22.1920001983643
ANF,2015-05-04,22.4919998168945,22.45
ANF,2015-05-11,21.8680000305176,22.4919998168945
ANF,2015-05-18,21.6259998321533,21.8680000305176
ANF,2015-05-25,20.9619998931885,21.6259998321533
ANF,2015-06-01,20.6324996948242,20.9619998931885
ANF,2015-06-08,21.8340000152588,20.6324996948242
ANF,2015-06-15,22.5060001373291,21.8340000152588
ANF,2015-06-22,22.1099998474121,22.5060001373291
ANF,2015-06-29,23.1779998779297,22.1099998474121
ANF,2015-07-06,21.5975003242493,23.1779998779297
ANF,2015-07-13,21.4939998626709,21.5975003242493
ANF,2015-07-20,22.2060001373291,21.4939998626709
ANF,2015-07-27,20.9560001373291,22.2060001373291
ANF,2015-08-03,19.9139995574951,20.9560001373291
ANF,2015-08-10,19.476000213623,19.9139995574951
ANF,2015-08-17,19.6659999847412,19.476000213623
ANF,2015-08-24,17.6459999084473,19.6659999847412
ANF,2015-08-31,18.3040000915527,17.6459999084473
ANF,2015-09-07,20.2380001068115,18.3040000915527
ANF,2015-09-14,20.397500038147,20.2380001068115
ANF,2015-09-21,20.8759998321533,20.397500038147
ANF,2015-09-28,21.8759998321533,20.8759998321533
ANF,2015-10-05,20.7000003814697,21.8759998321533
ANF,2015-10-12,20.5799995422363,20.7000003814697
ANF,2015-10-19,20.2579998016357,20.5799995422363
ANF,2015-10-26,21.1219997406006,20.2579998016357
ANF,2015-11-02,20.8400001525879,21.1219997406006
ANF,2015-11-09,22.3500003814697,20.8400001525879
ANF,2015-11-16,21.3519996643066,22.3500003814697
ANF,2015-11-23,20.376000213623,21.3519996643066
ANF,2015-11-30,26.1999998092651,20.376000213623
ANF,2015-12-07,25.6700000762939,26.1999998092651
ANF,2015-12-14,26.2459995269775,25.6700000762939
ANF,2015-12-21,25.9579998016357,26.2459995269775
ANF,2015-12-28,26.8400001525879,25.9579998016357
ANF,2016-01-04,27.4024996757507,26.8400001525879
ANF,2016-01-11,27.0020004272461,27.4024996757507
ANF,2016-01-18,25.8140003204346,27.0020004272461
ANF,2016-01-25,25.6924996376038,25.8140003204346
ANF,2016-02-01,25.6319999694824,25.6924996376038
ANF,2016-02-08,25.853999710083,25.6319999694824
ANF,2016-02-15,24.2799999237061,25.853999710083
ANF,2016-02-22,26.0725002288818,24.2799999237061
ANF,2016-02-29,27.9920001983643,26.0725002288818
ANF,2016-03-07,30.4439994812012,27.9920001983643
ANF,2016-03-14,32.023999786377,30.4439994812012
ANF,2016-03-21,31.7360000610352,32.023999786377
ANF,2016-03-28,31.2424998283386,31.7360000610352
ANF,2016-04-04,31.6219997406006,31.2424998283386
ANF,2016-04-11,30.3000003814697,31.6219997406006
ANF,2016-04-18,28.3520004272461,30.3000003814697
ANF,2016-04-25,28.8440002441406,28.3520004272461
ANF,2016-05-02,27.7799999237061,28.8440002441406
ANF,2016-05-09,26.0099998474121,27.7799999237061
ANF,2016-05-16,24.6080001831055,26.0099998474121
ANF,2016-05-23,23.7099998474121,24.6080001831055
ANF,2016-05-30,23.1840000152588,23.7099998474121
ANF,2016-06-06,19.5824999809265,23.1840000152588
ANF,2016-06-13,18.926000213623,19.5824999809265
ANF,2016-06-20,18.8619998931885,18.926000213623
ANF,2016-06-27,18.7900001525879,18.8619998931885
ANF,2016-07-04,17.4379997253418,18.7900001525879
ANF,2016-07-11,18.2449998855591,17.4379997253418
ANF,2016-07-18,19.22799949646,18.2449998855591
ANF,2016-07-25,19.9799999237061,19.22799949646
ANF,2016-08-01,20.5759998321533,19.9799999237061
ANF,2016-08-08,20.4219997406006,20.5759998321533
ANF,2016-08-15,21.2259998321533,20.4219997406006
ANF,2016-08-22,22.2899997711182,21.2259998321533
ANF,2016-08-29,22.4899997711182,22.2899997711182
ANF,2016-09-05,18.6640003204346,22.4899997711182
ANF,2016-09-12,17.1825003623962,18.6640003204346
