region,Date,AveragePrice
12,2017-05-14,0.74
12,2017-05-21,1.38
12,2017-05-28,1.69
12,2017-06-04,1.97
12,2017-06-11,1.97
12,2017-06-18,1.25
12,2017-06-25,1.17
12,2017-07-02,1.44
12,2017-07-09,1.94
12,2017-07-16,1.83
12,2017-07-23,1.83
12,2017-07-30,1.83
12,2017-08-06,1.95
12,2017-08-13,2.08
12,2017-08-20,2.11
12,2017-08-27,2.16
12,2017-09-03,2.02
12,2017-09-10,2.06
12,2017-09-17,2.02
12,2017-09-24,1.69
12,2017-10-01,1.93
12,2017-10-08,1.97
12,2017-10-15,1.55
12,2017-10-22,1.64
12,2017-10-29,2.01
12,2017-11-05,2.05
12,2017-11-12,1.99
12,2017-11-19,2.01
12,2017-11-26,2.01
12,2017-12-03,1.79
12,2017-12-10,1.67
12,2017-12-17,1.46
12,2017-12-24,1.61
12,2017-12-31,1.48
12,2018-01-07,1.38
12,2018-01-14,1.53
12,2018-01-21,1.55
12,2018-01-28,1.51
12,2018-02-04,1.51
12,2018-02-11,1.55
12,2018-02-18,1.35
12,2018-02-25,1.39
12,2018-03-04,1.55
12,2018-03-11,1.59
12,2018-03-18,1.67
12,2018-03-25,1.6
13,2015-01-04,1.7
13,2015-01-11,1.87
13,2015-01-18,1.9
13,2015-01-25,1.62
13,2015-02-01,1.55
13,2015-02-08,1.86
13,2015-02-15,1.82
13,2015-02-22,1.85
13,2015-03-01,1.92
13,2015-03-08,1.83
13,2015-03-15,1.49
13,2015-03-22,1.78
13,2015-03-29,1.74
13,2015-04-05,1.51
13,2015-04-12,1.72
13,2015-04-19,1.59
13,2015-04-26,1.63
13,2015-05-03,1.37
13,2015-05-10,1.09
13,2015-05-17,1.34
13,2015-05-24,1.61
13,2015-05-31,1.55
13,2015-06-07,1.28
13,2015-06-14,1.37
13,2015-06-21,1.64
13,2015-06-28,1.56
13,2015-07-05,1.47
13,2015-07-12,1.01
13,2015-07-19,1.24
13,2015-07-26,1.28
13,2015-08-02,1.66
13,2015-08-09,1.85
13,2015-08-16,1.74
13,2015-08-23,1.43
13,2015-08-30,1.32
13,2015-09-06,1.47
13,2015-09-13,1.81
13,2015-09-20,1.86
13,2015-09-27,1.71
13,2015-10-04,1.81
13,2015-10-11,1.61
13,2015-10-18,1.65
13,2015-10-25,1.8
13,2015-11-01,1.85
13,2015-11-08,1.74
13,2015-11-15,1.84
13,2015-11-22,1.84
13,2015-11-29,1.81
13,2015-12-06,1.8
13,2015-12-13,1.53
13,2015-12-20,1.8
13,2015-12-27,1.61
13,2016-01-03,1.57
13,2016-01-10,1.48
13,2016-01-17,1.73
13,2016-01-24,1.24
13,2016-01-31,1.46
13,2016-02-07,1.33
13,2016-02-14,1.31
13,2016-02-21,1.31
13,2016-02-28,1.45
13,2016-03-06,1.45
13,2016-03-13,1.26
13,2016-03-20,0.95
13,2016-03-27,1.31
13,2016-04-03,1.27
13,2016-04-10,1.42
13,2016-04-17,1.19
13,2016-04-24,1.12
13,2016-05-01,1.55
13,2016-05-08,1.28
13,2016-05-15,1.33
13,2016-05-22,0.88
13,2016-05-29,1.41
13,2016-06-05,0.73
13,2016-06-12,1.25
13,2016-06-19,1.03
13,2016-06-26,1.26
13,2016-07-03,1.05
13,2016-07-10,0.98
13,2016-07-17,1.14
13,2016-07-24,1.54
13,2016-07-31,1.35
13,2016-08-07,1.33
13,2016-08-14,1.45
13,2016-08-21,1.4
13,2016-08-28,1.14
13,2016-09-04,1.03
13,2016-09-11,0.93
13,2016-09-18,1.37
13,2016-09-25,1.08
13,2016-10-02,1.74
13,2016-10-09,0.91
13,2016-10-16,0.88
13,2016-10-23,1.06
13,2016-10-30,1.77
13,2016-11-06,0.79
13,2016-11-13,1.08
13,2016-11-20,1.05
13,2016-11-27,1.29
13,2016-12-04,1.36
13,2016-12-11,0.89
13,2016-12-18,1.5
13,2016-12-25,1.46
13,2017-01-01,1.77
13,2017-01-08,1.74
13,2017-01-15,1.88
13,2017-01-22,0.77
13,2017-01-29,1.54
13,2017-02-05,0.85
13,2017-02-12,0.82
13,2017-02-19,0.57
13,2017-02-26,0.57
13,2017-03-05,0.48
13,2017-03-12,0.7
13,2017-03-19,1.32
13,2017-03-26,0.65
13,2017-04-02,1.46
13,2017-04-09,0.9
13,2017-04-16,0.93
13,2017-04-23,1.79
13,2017-04-30,1.83
13,2017-05-07,1.81
13,2017-05-14,1.76
13,2017-05-21,1.5
13,2017-05-28,1.64
13,2017-06-04,1.75
13,2017-06-11,0.92
13,2017-06-18,1.51
13,2017-06-25,1.39
13,2017-07-02,1.44
13,2017-07-09,1.47
13,2017-07-16,1.6
13,2017-07-23,1.74
13,2017-07-30,1.61
13,2017-08-06,1.68
13,2017-08-13,1.54
13,2017-08-20,1.59
13,2017-08-27,1.64
13,2017-09-03,1.87
13,2017-09-10,1.88
13,2017-09-17,1.85
13,2017-09-24,2.08
13,2017-10-01,1.75
13,2017-10-08,1.82
13,2017-10-15,1.69
13,2017-10-22,1.61
13,2017-10-29,1.65
13,2017-11-05,1.58
13,2017-11-12,1.42
13,2017-11-19,1.37
13,2017-11-26,1.43
13,2017-12-03,1.39
13,2017-12-10,1.39
13,2017-12-17,1.41
13,2017-12-24,1.37
13,2017-12-31,1.05
13,2018-01-07,1.22
13,2018-01-14,1.32
13,2018-01-21,1.41
13,2018-01-28,1.29
13,2018-02-04,1.32
13,2018-02-11,1.36
13,2018-02-18,1.34
13,2018-02-25,1.45
13,2018-03-04,1.16
13,2018-03-11,1.23
13,2018-03-18,1.2
13,2018-03-25,1.43
14,2015-01-04,1.6
14,2015-01-11,1.87
14,2015-01-18,1.88
14,2015-01-25,2.01
14,2015-02-01,1.98
14,2015-02-08,1.79
14,2015-02-15,1.88
14,2015-02-22,1.89
14,2015-03-01,1.84
14,2015-03-08,1.78
14,2015-03-15,1.87
14,2015-03-22,2.01
14,2015-03-29,1.87
14,2015-04-05,1.83
14,2015-04-12,1.86
14,2015-04-19,1.59
14,2015-04-26,1.79
14,2015-05-03,1.61
14,2015-05-10,1.22
14,2015-05-17,1.85
14,2015-05-24,1.83
14,2015-05-31,1.85
14,2015-06-07,1.7
14,2015-06-14,1.8
14,2015-06-21,1.93
14,2015-06-28,1.92
14,2015-07-05,1.84
14,2015-07-12,1.86
14,2015-07-19,1.9
14,2015-07-26,1.86
14,2015-08-02,1.63
14,2015-08-09,1.76
14,2015-08-16,1.64
14,2015-08-23,1.49
14,2015-08-30,1.68
14,2015-09-06,1.68
14,2015-09-13,1.68
14,2015-09-20,1.69
14,2015-09-27,1.68
14,2015-10-04,1.69
14,2015-10-11,1.74
14,2015-10-18,1.61
14,2015-10-25,1.57
14,2015-11-01,1.6
14,2015-11-08,1.64
14,2015-11-15,1.65
14,2015-11-22,1.66
14,2015-11-29,1.66
14,2015-12-06,1.64
14,2015-12-13,1.55
14,2015-12-20,1.66
14,2015-12-27,1.67
14,2016-01-03,1.45
14,2016-01-10,1.4
14,2016-01-17,1.53
14,2016-01-24,1.49
14,2016-01-31,1.54
14,2016-02-07,1.46
14,2016-02-14,1.36
14,2016-02-21,1.58
14,2016-02-28,1.43
14,2016-03-06,1.1
14,2016-03-13,1.33
14,2016-03-20,1.33
14,2016-03-27,1.53
14,2016-04-03,1.56
14,2016-04-10,1.34
14,2016-04-17,1.57
14,2016-04-24,1.47
14,2016-05-01,1.36
14,2016-05-08,1.56
14,2016-05-15,1.6
14,2016-05-22,1.75
14,2016-05-29,1.69
14,2016-06-05,1.28
14,2016-06-12,1.51
14,2016-06-19,1.67
14,2016-06-26,1.38
14,2016-07-03,1.8
14,2016-07-10,1.73
14,2016-07-17,1.82
14,2016-07-24,1.98
14,2016-07-31,1.86
14,2016-08-07,2.03
14,2016-08-14,1.93
14,2016-08-21,1.94
14,2016-08-28,1.8
14,2016-09-04,1.96
14,2016-09-11,1.91
14,2016-09-18,1.82
14,2016-09-25,2.16
14,2016-10-02,2.1
14,2016-10-09,1.99
14,2016-10-16,2.07
14,2016-10-23,2.17
14,2016-10-30,2.11
14,2016-11-06,2.17
14,2016-11-13,2.28
14,2016-11-20,2.26
14,2016-11-27,2.08
14,2016-12-04,1.32
14,2016-12-11,1.97
14,2016-12-18,2.11
14,2016-12-25,2.04
14,2017-01-01,1.79
14,2017-01-08,1.52
14,2017-01-15,1.75
14,2017-01-22,1.52
14,2017-01-29,1.67
14,2017-02-05,1.7
14,2017-02-12,1.27
14,2017-02-19,1.64
14,2017-02-26,1.57
14,2017-03-05,1.33
14,2017-03-12,1.94
14,2017-03-19,2.05
14,2017-03-26,2.05
14,2017-04-02,2.07
14,2017-04-09,2.0
14,2017-04-16,2.19
14,2017-04-23,2.13
14,2017-04-30,2.21
14,2017-05-07,2.32
14,2017-05-14,2.11
14,2017-05-21,2.34
14,2017-05-28,2.44
14,2017-06-04,2.33
14,2017-06-11,2.39
14,2017-06-18,2.62
14,2017-06-25,2.73
14,2017-07-02,1.97
14,2017-07-09,2.19
14,2017-07-16,1.32
14,2017-07-23,1.27
14,2017-07-30,1.33
14,2017-08-06,1.29
14,2017-08-13,1.18
14,2017-08-20,1.13
14,2017-08-27,1.21
14,2017-09-03,1.26
14,2017-09-10,1.4
14,2017-09-17,1.4
14,2017-09-24,1.46
14,2017-10-01,1.44
14,2017-10-08,1.51
14,2017-10-15,1.41
14,2017-10-22,1.32
14,2017-10-29,1.32
14,2017-11-05,1.52
14,2017-11-12,1.43
14,2017-11-19,1.27
14,2017-11-26,1.3
14,2017-12-03,1.31
14,2017-12-10,1.29
14,2017-12-17,1.28
14,2017-12-24,1.3
14,2017-12-31,1.28
14,2018-01-07,1.25
14,2018-01-14,1.32
14,2018-01-21,1.31
14,2018-01-28,1.26
14,2018-02-04,1.21
14,2018-02-11,1.25
14,2018-02-18,1.29
14,2018-02-25,1.34
14,2018-03-04,1.01
14,2018-03-11,1.32
14,2018-03-18,1.33
14,2018-03-25,1.34
15,2015-01-04,1.54
15,2015-01-11,1.69
15,2015-01-18,1.73
15,2015-01-25,1.63
15,2015-02-01,1.53
15,2015-02-08,1.64
15,2015-02-15,1.65
15,2015-02-22,1.68
15,2015-03-01,1.69
15,2015-03-08,1.6
15,2015-03-15,1.55
15,2015-03-22,1.63
15,2015-03-29,1.62
15,2015-04-05,1.51
15,2015-04-12,1.42
15,2015-04-19,1.57
15,2015-04-26,1.55
15,2015-05-03,1.22
15,2015-05-10,1.13
15,2015-05-17,1.44
15,2015-05-24,1.66
15,2015-05-31,1.65
15,2015-06-07,1.55
15,2015-06-14,1.58
15,2015-06-21,1.62
15,2015-06-28,1.59
15,2015-07-05,1.54
15,2015-07-12,1.4
15,2015-07-19,1.48
15,2015-07-26,1.5
15,2015-08-02,1.64
15,2015-08-09,1.7
15,2015-08-16,1.72
15,2015-08-23,1.59
15,2015-08-30,1.56
15,2015-09-06,1.61
15,2015-09-13,1.67
15,2015-09-20,1.68
15,2015-09-27,1.66
15,2015-10-04,1.67
15,2015-10-11,1.6
15,2015-10-18,1.6
15,2015-10-25,1.58
15,2015-11-01,1.59
15,2015-11-08,1.54
15,2015-11-15,1.54
15,2015-11-22,1.57
15,2015-11-29,1.61
15,2015-12-06,1.6
15,2015-12-13,1.53
15,2015-12-20,1.55
15,2015-12-27,1.49
15,2016-01-03,1.44
15,2016-01-10,1.48
15,2016-01-17,1.46
15,2016-01-24,1.31
15,2016-01-31,1.45
15,2016-02-07,1.41
15,2016-02-14,1.34
15,2016-02-21,1.38
15,2016-02-28,1.48
15,2016-03-06,1.42
15,2016-03-13,1.33
15,2016-03-20,1.24
15,2016-03-27,1.33
15,2016-04-03,1.45
15,2016-04-10,1.36
15,2016-04-17,1.33
15,2016-04-24,1.28
15,2016-05-01,1.4
15,2016-05-08,1.39
15,2016-05-15,1.42
15,2016-05-22,1.26
15,2016-05-29,1.24
15,2016-06-05,1.13
15,2016-06-12,1.34
15,2016-06-19,1.23
15,2016-06-26,1.34
15,2016-07-03,1.22
15,2016-07-10,1.16
15,2016-07-17,1.33
15,2016-07-24,1.67
15,2016-07-31,1.66
15,2016-08-07,1.57
15,2016-08-14,1.67
15,2016-08-21,1.65
15,2016-08-28,1.29
15,2016-09-04,1.47
15,2016-09-11,1.43
15,2016-09-18,1.65
15,2016-09-25,1.51
15,2016-10-02,1.76
15,2016-10-09,1.36
15,2016-10-16,1.35
15,2016-10-23,1.43
15,2016-10-30,1.86
15,2016-11-06,1.25
15,2016-11-13,1.58
15,2016-11-20,1.47
15,2016-11-27,1.49
15,2016-12-04,1.47
15,2016-12-11,1.1
15,2016-12-18,1.31
15,2016-12-25,1.48
15,2017-01-01,1.44
15,2017-01-08,1.55
15,2017-01-15,1.7
15,2017-01-22,1.19
15,2017-01-29,1.35
15,2017-02-05,1.14
15,2017-02-12,1.08
15,2017-02-19,0.9
15,2017-02-26,0.94
15,2017-03-05,0.83
15,2017-03-12,1.08
15,2017-03-19,1.55
15,2017-03-26,1.08
15,2017-04-02,1.51
15,2017-04-09,1.36
15,2017-04-16,1.36
15,2017-04-23,1.71
15,2017-04-30,1.84
15,2017-05-07,1.74
15,2017-05-14,1.68
15,2017-05-21,1.59
15,2017-05-28,1.72
15,2017-06-04,1.69
15,2017-06-11,1.13
15,2017-06-18,1.56
15,2017-06-25,1.59
15,2017-07-02,1.58
15,2017-07-09,1.62
15,2017-07-16,1.64
15,2017-07-23,1.68
15,2017-07-30,1.65
15,2017-08-06,1.65
15,2017-08-13,1.54
15,2017-08-20,1.6
15,2017-08-27,1.73
15,2017-09-03,1.82
15,2017-09-10,1.82
15,2017-09-17,1.84
15,2017-09-24,1.89
15,2017-10-01,1.72
15,2017-10-08,1.7
15,2017-10-15,1.68
15,2017-10-22,1.68
15,2017-10-29,1.7
15,2017-11-05,1.69
15,2017-11-12,1.64
15,2017-11-19,1.53
15,2017-11-26,1.52
15,2017-12-03,1.52
15,2017-12-10,1.49
15,2017-12-17,1.42
15,2017-12-24,1.5
15,2017-12-31,1.29
15,2018-01-07,1.4
15,2018-01-14,1.45
15,2018-01-21,1.41
15,2018-01-28,1.42
15,2018-02-04,1.45
15,2018-02-11,1.44
15,2018-02-18,1.45
15,2018-02-25,1.49
15,2018-03-04,1.33
15,2018-03-11,1.31
15,2018-03-18,1.3
15,2018-03-25,1.47
16,2015-01-04,1.68
16,2015-01-11,1.65
16,2015-01-18,1.94
16,2015-01-25,1.8
16,2015-02-01,1.65
16,2015-02-08,1.67
16,2015-02-15,1.65
16,2015-02-22,1.68
16,2015-03-01,1.74
16,2015-03-08,1.6
16,2015-03-15,1.72
16,2015-03-22,2.09
16,2015-03-29,1.79
16,2015-04-05,1.75
16,2015-04-12,1.79
16,2015-04-19,1.88
16,2015-04-26,1.81
16,2015-05-03,1.84
16,2015-05-10,1.78
16,2015-05-17,1.88
16,2015-05-24,1.84
16,2015-05-31,1.83
16,2015-06-07,1.84
16,2015-06-14,1.83
16,2015-06-21,1.9
16,2015-06-28,1.85
16,2015-07-05,2.01
16,2015-07-12,1.92
16,2015-07-19,1.92
16,2015-07-26,2.06
16,2015-08-02,1.96
16,2015-08-09,1.69
16,2015-08-16,1.88
16,2015-08-23,1.7
16,2015-08-30,1.73
16,2015-09-06,1.68
16,2015-09-13,1.84
16,2015-09-20,1.94
16,2015-09-27,2.24
16,2015-10-04,2.02
16,2015-10-11,1.49
16,2015-10-18,1.48
16,2015-10-25,1.79
16,2015-11-01,2.02
16,2015-11-08,1.99
16,2015-11-15,1.92
16,2015-11-22,1.47
16,2015-11-29,1.4
16,2015-12-06,1.3
16,2015-12-13,2.0
16,2015-12-20,2.09
16,2015-12-27,1.45
16,2016-01-03,1.58
16,2016-01-10,1.32
16,2016-01-17,2.0
16,2016-01-24,1.79
16,2016-01-31,1.49
16,2016-02-07,1.91
16,2016-02-14,2.22
16,2016-02-21,1.87
16,2016-02-28,1.83
16,2016-03-06,1.58
16,2016-03-13,1.57
16,2016-03-20,1.51
16,2016-03-27,1.83
16,2016-04-03,1.83
16,2016-04-10,1.83
16,2016-04-17,1.79
16,2016-04-24,1.92
16,2016-05-01,1.79
16,2016-05-08,1.6
16,2016-05-15,1.79
16,2016-05-22,1.81
16,2016-05-29,1.75
16,2016-06-05,1.59
16,2016-06-12,1.91
16,2016-06-19,1.9
16,2016-06-26,1.9
16,2016-07-03,1.81
16,2016-07-10,1.88
16,2016-07-17,2.04
16,2016-07-24,1.62
16,2016-07-31,1.68
16,2016-08-07,1.72
16,2016-08-14,1.62
16,2016-08-21,1.56
16,2016-08-28,1.69
16,2016-09-04,1.85
16,2016-09-11,2.03
16,2016-09-18,2.06
16,2016-09-25,1.91
16,2016-10-02,1.86
16,2016-10-09,1.72
16,2016-10-16,1.79
16,2016-10-23,1.44
16,2016-10-30,1.82
16,2016-11-06,1.9
16,2016-11-13,1.74
16,2016-11-20,1.85
16,2016-11-27,2.07
16,2016-12-04,2.01
16,2016-12-11,1.91
16,2016-12-18,1.82
16,2016-12-25,1.81
16,2017-01-01,1.93
16,2017-01-08,1.95
16,2017-01-15,1.88
16,2017-01-22,1.76
16,2017-01-29,1.72
16,2017-02-05,1.83
16,2017-02-12,1.81
16,2017-02-19,1.62
16,2017-02-26,1.84
16,2017-03-05,1.97
16,2017-03-12,2.21
16,2017-03-19,1.93
16,2017-03-26,1.91
16,2017-04-02,1.95
16,2017-04-09,2.06
16,2017-04-16,1.99
16,2017-04-23,2.01
16,2017-04-30,2.01
16,2017-05-07,2.08
16,2017-05-14,2.13
16,2017-05-21,2.18
16,2017-05-28,2.19
16,2017-06-04,2.04
16,2017-06-11,2.27
16,2017-06-18,2.09
16,2017-06-25,2.15
16,2017-07-02,2.15
16,2017-07-09,2.23
16,2017-07-16,1.56
16,2017-07-23,1.43
16,2017-07-30,1.59
16,2017-08-06,1.63
16,2017-08-13,1.69
16,2017-08-20,1.68
16,2017-08-27,1.73
16,2017-09-03,1.72
16,2017-09-10,1.51
16,2017-09-17,1.51
16,2017-09-24,1.47
16,2017-10-01,1.5
16,2017-10-08,1.44
16,2017-10-15,1.51
16,2017-10-22,1.48
16,2017-10-29,1.63
16,2017-11-05,1.61
16,2017-11-12,1.56
16,2017-11-19,1.62
16,2017-11-26,1.51
16,2017-12-03,1.46
16,2017-12-10,1.41
16,2017-12-17,1.46
16,2017-12-24,1.46
16,2017-12-31,1.45
16,2018-01-07,1.51
16,2018-01-14,1.45
16,2018-01-21,1.59
16,2018-01-28,1.49
16,2018-02-04,1.5
16,2018-02-11,1.53
16,2018-02-18,1.43
16,2018-02-25,1.42
16,2018-03-04,1.43
16,2018-03-11,1.47
16,2018-03-18,1.47
16,2018-03-25,1.36
17,2015-01-04,2.32
17,2015-01-11,2.28
17,2015-01-18,2.35
17,2015-01-25,2.21
17,2015-02-01,1.54
17,2015-02-08,2.37
17,2015-02-15,2.13
17,2015-02-22,2.38
17,2015-03-01,2.17
17,2015-03-08,2.18
17,2015-03-15,2.26
17,2015-03-22,2.18
17,2015-03-29,2.27
17,2015-04-05,2.18
17,2015-04-12,2.16
17,2015-04-19,2.27
17,2015-04-26,2.24
17,2015-05-03,1.55
17,2015-05-10,2.31
17,2015-05-17,2.3
17,2015-05-24,2.36
17,2015-05-31,2.24
17,2015-06-07,2.34
17,2015-06-14,2.25
17,2015-06-21,2.4
17,2015-06-28,2.31
17,2015-07-05,2.4
17,2015-07-12,2.38
17,2015-07-19,2.45
17,2015-07-26,2.39
17,2015-08-02,2.42
17,2015-08-09,2.31
17,2015-08-16,2.39
17,2015-08-23,2.31
17,2015-08-30,2.33
17,2015-09-06,2.37
17,2015-09-13,2.36
17,2015-09-20,2.31
17,2015-09-27,2.41
17,2015-10-04,2.3
17,2015-10-11,2.27
17,2015-10-18,2.18
17,2015-10-25,1.98
17,2015-11-01,1.96
17,2015-11-08,2.14
17,2015-11-15,2.23
17,2015-11-22,2.31
17,2015-11-29,2.33
17,2015-12-06,2.16
17,2015-12-13,2.34
17,2015-12-20,2.24
17,2015-12-27,2.32
17,2016-01-03,1.51
17,2016-01-10,2.08
17,2016-01-17,2.21
17,2016-01-24,2.28
17,2016-01-31,2.27
17,2016-02-07,2.32
17,2016-02-14,2.31
17,2016-02-21,2.24
17,2016-02-28,2.28
17,2016-03-06,2.18
17,2016-03-13,2.18
17,2016-03-20,2.3
17,2016-03-27,2.18
17,2016-04-03,2.33
17,2016-04-10,2.31
17,2016-04-17,2.2
17,2016-04-24,2.24
17,2016-05-01,2.4
17,2016-05-08,2.16
17,2016-05-15,2.34
17,2016-05-22,2.36
17,2016-05-29,2.36
17,2016-06-05,2.27
17,2016-06-12,2.31
17,2016-06-19,2.31
17,2016-06-26,2.32
17,2016-07-03,2.33
17,2016-07-10,2.33
17,2016-07-17,2.39
17,2016-07-24,2.3
17,2016-07-31,2.19
17,2016-08-07,2.36
17,2016-08-14,2.19
17,2016-08-21,2.09
17,2016-08-28,2.23
17,2016-09-04,2.34
17,2016-09-11,2.27
17,2016-09-18,2.36
17,2016-09-25,2.34
17,2016-10-02,2.33
17,2016-10-09,2.34
17,2016-10-16,2.33
17,2016-10-23,1.98
17,2016-10-30,2.34
17,2016-11-06,2.57
17,2016-11-13,2.68
17,2016-11-20,2.3
17,2016-11-27,2.67
17,2016-12-04,2.42
17,2016-12-11,2.54
17,2016-12-18,2.36
17,2016-12-25,2.41
17,2017-01-01,2.44
17,2017-01-08,2.43
17,2017-01-15,2.43
17,2017-01-22,2.44
17,2017-01-29,2.43
17,2017-02-05,1.79
17,2017-02-12,2.35
17,2017-02-19,1.56
17,2017-02-26,2.18
17,2017-03-05,2.17
17,2017-03-12,2.57
17,2017-03-19,2.04
17,2017-03-26,2.48
17,2017-04-02,2.42
17,2017-04-09,2.6
17,2017-04-16,2.0
17,2017-04-23,2.49
17,2017-04-30,2.25
17,2017-05-07,2.51
17,2017-05-14,2.58
17,2017-05-21,2.62
17,2017-05-28,2.67
17,2017-06-04,2.5
17,2017-06-11,2.62
17,2017-06-18,2.14
17,2017-06-25,2.61
17,2017-07-02,2.67
17,2017-07-09,2.67
17,2017-07-16,1.94
17,2017-07-23,1.95
17,2017-07-30,2.1
17,2017-08-06,2.11
17,2017-08-13,2.26
17,2017-08-20,2.19
17,2017-08-27,2.4
17,2017-09-03,2.21
17,2017-09-10,2.08
17,2017-09-17,1.96
17,2017-09-24,1.82
17,2017-10-01,2.06
17,2017-10-08,1.93
17,2017-10-15,1.81
17,2017-10-22,1.53
17,2017-10-29,1.98
17,2017-11-05,2.17
17,2017-11-12,2.09
17,2017-11-19,2.09
17,2017-11-26,1.9
17,2017-12-03,1.83
17,2017-12-10,1.81
17,2017-12-17,1.93
17,2017-12-24,1.99
17,2017-12-31,1.9
17,2018-01-07,2.03
17,2018-01-14,2.02
17,2018-01-21,2.12
17,2018-01-28,1.9
17,2018-02-04,1.94
17,2018-02-11,2.1
17,2018-02-18,1.48
17,2018-02-25,2.05
17,2018-03-04,1.9
17,2018-03-11,2.15
17,2018-03-18,1.88
17,2018-03-25,2.09
18,2015-01-04,1.22
18,2015-01-11,1.26
18,2015-01-18,1.2
18,2015-01-25,1.24
18,2015-02-01,1.15
18,2015-02-08,1.25
18,2015-02-15,1.29
18,2015-02-22,1.26
18,2015-03-01,1.2
18,2015-03-08,1.31
18,2015-03-15,1.27
18,2015-03-22,1.24
18,2015-03-29,1.24
18,2015-04-05,1.25
18,2015-04-12,1.26
18,2015-04-19,1.26
18,2015-04-26,1.26
18,2015-05-03,1.26
18,2015-05-10,1.28
18,2015-05-17,1.25
18,2015-05-24,1.26
18,2015-05-31,1.23
18,2015-06-07,1.19
18,2015-06-14,1.21
18,2015-06-21,1.22
18,2015-06-28,1.21
18,2015-07-05,1.17
18,2015-07-12,1.17
18,2015-07-19,1.21
18,2015-07-26,1.19
18,2015-08-02,1.17
18,2015-08-09,1.29
18,2015-08-16,1.35
18,2015-08-23,1.26
18,2015-08-30,1.22
18,2015-09-06,1.36
18,2015-09-13,1.41
18,2015-09-20,1.47
18,2015-09-27,1.47
18,2015-10-04,1.48
18,2015-10-11,1.48
18,2015-10-18,1.48
18,2015-10-25,1.48
18,2015-11-01,1.49
18,2015-11-08,1.44
18,2015-11-15,1.5
18,2015-11-22,1.5
18,2015-11-29,1.51
18,2015-12-06,1.49
18,2015-12-13,1.35
18,2015-12-20,1.27
18,2015-12-27,1.31
18,2016-01-03,1.36
18,2016-01-10,1.33
18,2016-01-17,1.31
18,2016-01-24,1.38
18,2016-01-31,1.44
18,2016-02-07,1.37
18,2016-02-14,1.24
18,2016-02-21,1.28
18,2016-02-28,1.28
18,2016-03-06,1.17
18,2016-03-13,1.25
18,2016-03-20,1.29
18,2016-03-27,1.24
18,2016-04-03,1.18
18,2016-04-10,1.2
18,2016-04-17,1.11
18,2016-04-24,1.07
18,2016-05-01,1.1
18,2016-05-08,1.04
18,2016-05-15,1.0
18,2016-05-22,0.97
18,2016-05-29,0.96
18,2016-06-05,1.05
18,2016-06-12,1.05
18,2016-06-19,1.13
18,2016-06-26,1.32
18,2016-07-03,1.29
18,2016-07-10,1.2
18,2016-07-17,1.39
18,2016-07-24,1.45
18,2016-07-31,1.45
18,2016-08-07,1.36
18,2016-08-14,1.1
18,2016-08-21,0.98
18,2016-08-28,0.91
18,2016-09-04,0.91
18,2016-09-11,0.87
18,2016-09-18,0.9
18,2016-09-25,0.87
18,2016-10-02,0.81
18,2016-10-09,0.84
18,2016-10-16,0.89
18,2016-10-23,1.43
18,2016-10-30,1.46
18,2016-11-06,1.43
18,2016-11-13,1.1
18,2016-11-20,0.99
18,2016-11-27,0.98
18,2016-12-04,1.0
18,2016-12-11,1.02
18,2016-12-18,1.0
18,2016-12-25,1.21
18,2017-01-01,1.4
18,2017-01-08,1.07
18,2017-01-15,0.95
18,2017-01-22,0.94
18,2017-01-29,0.93
18,2017-02-05,0.93
18,2017-02-12,0.92
18,2017-02-19,0.89
18,2017-02-26,0.91
18,2017-03-05,0.92
18,2017-03-12,0.92
18,2017-03-19,0.87
18,2017-03-26,0.9
18,2017-04-02,0.92
18,2017-04-09,0.93
18,2017-04-16,0.88
18,2017-04-23,0.91
18,2017-04-30,1.18
18,2017-05-07,1.25
18,2017-05-14,1.39
18,2017-05-21,1.39
18,2017-05-28,1.19
18,2017-06-04,1.11
18,2017-06-11,1.02
18,2017-06-18,1.03
18,2017-06-25,1.3
18,2017-07-02,1.21
18,2017-07-09,1.08
18,2017-07-16,1.41
18,2017-07-23,1.41
18,2017-07-30,1.41
18,2017-08-06,1.4
18,2017-08-13,1.39
18,2017-08-20,1.57
18,2017-08-27,1.89
18,2017-09-03,1.85
18,2017-09-10,1.8
18,2017-09-17,1.92
18,2017-09-24,1.91
18,2017-10-01,1.89
18,2017-10-08,1.84
18,2017-10-15,1.82
18,2017-10-22,1.82
18,2017-10-29,1.82
18,2017-11-05,1.82
18,2017-11-12,1.68
18,2017-11-19,1.56
18,2017-11-26,1.56
18,2017-12-03,1.56
18,2017-12-10,1.51
18,2017-12-17,1.53
18,2017-12-24,1.55
18,2017-12-31,1.36
18,2018-01-07,1.38
18,2018-01-14,1.49
18,2018-01-21,1.41
18,2018-01-28,1.45
18,2018-02-04,1.43
18,2018-02-11,1.4
18,2018-02-18,1.41
18,2018-02-25,1.41
18,2018-03-04,1.37
18,2018-03-11,1.26
18,2018-03-18,1.07
18,2018-03-25,1.31
19,2015-01-04,1.63
19,2015-01-11,1.83
19,2015-01-18,1.96
19,2015-01-25,1.78
19,2015-02-01,1.69
19,2015-02-08,1.68
19,2015-02-15,1.77
19,2015-02-22,1.87
19,2015-03-01,1.79
19,2015-03-08,1.69
19,2015-03-15,1.78
19,2015-03-22,1.95
19,2015-03-29,1.81
19,2015-04-05,1.49
19,2015-04-12,1.76
19,2015-04-19,1.78
