TickerSymbol,Date,Price
ADX,2015-12-14,12.6659997940063
ADX,2015-12-21,12.772500038147
ADX,2015-12-28,12.8824996948242
ADX,2016-01-04,12.4440000534058
ADX,2016-01-11,11.9640001296997
ADX,2016-01-18,11.5200002193451
ADX,2016-01-25,11.706000328064
ADX,2016-02-01,11.7699998855591
ADX,2016-02-08,11.2340000152588
ADX,2016-02-15,11.7350001335144
ADX,2016-02-22,11.8499998092651
ADX,2016-02-29,12.1039999008179
ADX,2016-03-07,12.2459999084473
ADX,2016-03-14,12.4620000839233
ADX,2016-03-21,12.5275001525879
ADX,2016-03-28,12.61399974823
ADX,2016-04-04,12.5939998626709
ADX,2016-04-11,12.7419998168945
ADX,2016-04-18,12.8540002822876
ADX,2016-04-25,12.773999786377
ADX,2016-05-02,12.5980001449585
ADX,2016-05-09,12.6119998931885
ADX,2016-05-16,12.5120000839233
ADX,2016-05-23,12.6579998016357
ADX,2016-05-30,12.8075003623962
ADX,2016-06-06,12.8859998703003
ADX,2016-06-13,12.5859998703003
ADX,2016-06-20,12.5720001220703
ADX,2016-06-27,12.4560001373291
ADX,2016-07-04,12.7224998474121
ADX,2016-07-11,13.0000001907349
ADX,2016-07-18,13.0440002441406
ADX,2016-07-25,13.0699998855591
ADX,2016-08-01,13.1180002212524
ADX,2016-08-08,13.1799999237061
ADX,2016-08-15,13.1999998092651
ADX,2016-08-22,13.2139999389648
ADX,2016-08-29,13.1659999847412
ADX,2016-09-05,13.1424999237061
ADX,2016-09-12,12.9220001220703
ADX,2016-09-19,13.0340002059937
ADX,2016-09-26,13.0559999465942
ADX,2016-10-03,13.0440000534058
ADX,2016-10-10,12.989999961853
ADX,2016-10-17,12.9479999542236
ADX,2016-10-24,12.9219999313354
ADX,2016-10-31,12.6479999542236
ADX,2016-11-07,12.9180000305176
ADX,2016-11-14,13.0920000076294
ADX,2016-11-21,12.6974999904633
ADX,2016-11-28,12.403999710083
ADX,2016-12-05,12.5359998703003
ADX,2016-12-12,12.7940000534058
ADX,2016-12-19,12.8599998474121
ADX,2016-12-26,12.7874999046326
ADX,2017-01-02,12.8650000095367
ADX,2017-01-09,12.9679998397827
ADX,2017-01-16,12.9674997329712
ADX,2017-01-23,13.1220001220703
ADX,2017-01-30,13.1660001754761
ADX,2017-02-06,13.2819999694824
ADX,2017-02-13,13.5219999313354
ADX,2017-02-20,13.6300001144409
ADX,2017-02-27,13.7259998321533
ADX,2017-03-06,13.7199998855591
ADX,2017-03-13,13.7760000228882
ADX,2017-03-20,13.6400001525879
ADX,2017-03-27,13.7120000839233
ADX,2017-04-03,13.7180000305176
ADX,2017-04-10,13.7549998760223
ADX,2017-04-17,13.7360000610352
ADX,2017-04-24,14.0
ADX,2017-05-01,14.1319997787476
ADX,2017-05-08,14.1200000762939
ADX,2017-05-15,14.0219999313354
ADX,2017-05-22,14.1579999923706
ADX,2017-05-29,14.3025000095367
ADX,2017-06-05,14.3719999313354
ADX,2017-06-12,14.3159999847412
ADX,2017-06-19,14.3679998397827
